EmployeeID,Age,Education,Gender,DistanceFromHome,MaritalStatus,NumCompaniesWorked,DepartmentType,JobRole,JobLevel,JobInvolvement,JobSatisfaction,JobMonthlyIncome,BusinessTravel,JobStockOptionLevel,JobRelationshipSatisfaction,WorkEnvironmentSatisfaction,JobPercentSalaryHike,JobPerformanceRating,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,Attrition
E0911,23,2,Male,1,Married,1,Research & Development,Research Scientist,1,3,3,1223,Travel_Rarely,1,4,4,22,4,3,1,1,0,0,1,2,No
E0912,25,1,Male,24,Single,1,Sales,Sales Representative,1,1,4,1118,Travel_Frequently,0,4,3,14,3,3,1,1,0,1,0,4,Yes
E0913,26,2,Male,4,Single,1,Research & Development,Research Scientist,1,3,4,2875,Travel_Rarely,0,2,3,20,4,2,8,8,5,2,2,2,No
E0914,45,3,Female,2,Single,2,Sales,Manager,5,1,2,18824,Travel_Rarely,0,1,1,16,3,3,26,24,10,1,11,2,Yes
E0915,55,1,Male,8,Divorced,1,Research & Development,Healthcare Representative,4,2,2,13577,Non-Travel,1,4,4,15,3,3,34,33,9,15,0,3,No
E0916,21,2,Female,,Single,1,Research & Development,Laboratory Technician,1,2,3,2625,Travel_Frequently,0,3,1,20,4,1,2,2,2,2,2,2,Yes
E0917,46,2,Female,4,Married,2,Sales,Manager,5,2,2,18789,Travel_Rarely,1,3,4,14,3,3,26,11,4,0,8,2,No
E0918,34,3,Female,2,Single,0,Sales,Sales Executive,2,3,1,4538,Travel_Rarely,0,4,3,12,3,3,4,3,2,0,2,3,No
E0919,51,3,Male,9,Divorced,4,Sales,Manager,5,3,2,19847,Travel_Frequently,1,1,4,24,4,2,31,29,10,11,10,5,No
E0920,59,4,Male,18,Single,6,Research & Development,Manufacturing Director,3,3,4,10512,Travel_Rarely,0,4,4,12,3,2,25,9,7,5,4,6,No
E0921,34,3,Female,19,Divorced,4,Research & Development,Laboratory Technician,2,3,2,4444,Travel_Frequently,2,3,3,13,3,4,15,11,8,5,10,2,No
E0922,28,4,Male,1,Single,0,Research & Development,Laboratory Technician,1,3,3,2154,Travel_Frequently,0,3,4,11,3,,5,4,2,0,2,2,No
E0923,44,2,Male,4,Divorced,1,Research & Development,Manager,5,4,1,19190,Travel_Rarely,2,4,3,14,3,2,26,25,9,14,13,4,No
E0924,34,3,Male,11,Married,4,Human Resources,Human Resources,2,2,2,4490,Travel_Frequently,2,4,3,11,3,4,14,10,9,1,8,5,No
E0925,35,1,Male,6,Married,0,Research & Development,Research Scientist,1,3,,3506,Travel_Rarely,0,4,3,14,3,3,4,3,2,2,2,3,No
E0926,42,4,Female,7,Married,6,Research & Development,Research Scientist,2,4,2,2372,Travel_Rarely,0,4,2,16,3,3,18,1,0,0,0,2,No
E0927,43,4,Female,4,Single,3,Sales,Sales Executive,3,2,4,10231,Travel_Rarely,0,4,4,14,3,4,23,21,7,15,17,3,No
E0928,36,4,Female,2,Single,9,Research & Development,Manufacturing Director,2,3,2,5410,Travel_Rarely,0,4,3,11,3,3,18,16,14,5,12,2,No
E0929,44,3,Female,15,Married,1,Research & Development,Healthcare Representative,3,3,4,7978,Travel_Rarely,1,4,1,11,3,3,10,10,7,0,5,2,Yes
E0930,28,3,Male,2,Married,1,Research & Development,Laboratory Technician,1,2,4,3867,Travel_Frequently,1,2,4,12,3,3,2,2,2,2,2,2,No
E0931,51,2,Female,6,Single,0,Research & Development,Laboratory Technician,1,2,3,2838,Travel_Frequently,0,2,2,14,3,2,8,7,0,7,7,6,No
E0932,30,2,Female,9,Single,7,Research & Development,Manufacturing Director,2,3,3,4695,Non-Travel,0,3,3,18,3,3,10,8,4,1,7,3,No
E0933,29,3,Female,,Divorced,3,Research & Development,Laboratory Technician,1,3,3,3339,Travel_Rarely,2,1,2,13,3,3,10,7,7,7,7,2,Yes
E0934,28,3,Male,1,Single,2,Research & Development,Research Scientist,1,3,1,2080,Travel_Rarely,0,2,4,11,3,2,5,3,2,1,2,2,No
E0935,25,3,Female,1,Single,1,Research & Development,Research Scientist,1,3,2,2096,Travel_Rarely,0,4,4,18,3,2,2,2,2,2,1,3,No
E0936,32,3,Male,8,Married,1,Sales,Sales Executive,2,4,4,6209,Travel_Rarely,2,3,3,15,3,4,10,10,7,0,8,4,No
E0937,45,3,Female,25,Single,3,Research & Development,Manager,5,3,2,18061,Travel_Frequently,0,3,2,22,4,3,22,0,0,0,0,4,No
E0938,39,4,Female,13,Divorced,6,Research & Development,Manager,4,2,2,17123,Travel_Rarely,2,4,3,13,3,3,21,19,9,15,2,4,No
E0939,58,4,Male,23,Divorced,1,Research & Development,Research Scientist,1,3,3,2372,Travel_Rarely,2,4,1,12,3,3,2,2,2,2,2,3,No
E0940,32,2,Male,7,Married,1,Research & Development,Laboratory Technician,2,3,3,4883,Travel_Rarely,1,1,4,18,3,3,10,10,4,1,1,3,Yes
E0941,39,3,Male,23,Single,0,Research & Development,Research Scientist,1,3,1,3904,Travel_Rarely,0,1,3,13,3,3,6,5,2,0,3,2,Yes
E0942,30,3,Female,6,Married,0,Research & Development,Laboratory Technician,2,2,,4627,Travel_Rarely,1,1,1,12,3,3,10,9,2,6,7,6,No
E0943,36,4,Female,10,Married,3,Research & Development,Healthcare Representative,3,3,3,7094,Travel_Rarely,0,1,4,12,3,,10,7,7,1,7,0,No
E0944,46,2,Female,1,Single,6,Human Resources,Human Resources,1,3,1,3423,Travel_Rarely,0,3,4,12,3,4,10,7,6,5,7,3,No
E0945,28,3,Female,1,Married,0,Research & Development,Laboratory Technician,2,1,4,6674,Non-Travel,3,1,3,11,3,3,10,9,8,7,5,6,No
E0946,50,3,Female,28,Married,4,Research & Development,Research Director,4,3,1,16880,Travel_Rarely,0,2,4,11,3,3,25,3,2,1,2,2,No
E0947,40,4,Male,25,Single,2,Sales,Sales Executive,3,2,2,9094,Travel_Rarely,0,3,4,12,3,3,9,5,4,1,0,2,Yes
E0948,52,3,Male,5,Single,9,Sales,Sales Executive,3,3,2,8446,Travel_Rarely,0,3,2,19,3,2,10,8,7,7,7,2,Yes
E0949,30,4,Female,17,Married,1,Research & Development,Manager,3,3,1,11916,Travel_Rarely,2,4,2,23,4,3,9,9,1,0,8,2,No
E0950,39,2,Male,18,Single,0,Research & Development,Manufacturing Director,2,3,3,4534,Travel_Rarely,0,1,1,11,3,3,9,8,7,1,7,6,No
E0951,31,4,Female,2,Divorced,1,Sales,Sales Executive,3,3,3,9852,Non-Travel,1,1,4,19,3,2,10,10,8,9,6,5,No
E0952,41,2,Male,10,Single,1,Sales,Sales Executive,2,1,2,6151,Non-Travel,0,1,3,13,3,3,19,19,2,11,9,4,No
E0953,31,3,Female,1,Single,1,Sales,Sales Representative,1,3,2,2302,Travel_Frequently,0,1,4,11,3,4,3,3,2,2,2,2,Yes
E0954,44,3,Male,3,Married,4,Research & Development,Laboratory Technician,1,3,1,2362,Travel_Rarely,0,3,1,12,3,4,10,3,2,1,2,4,Yes
E0955,42,1,Male,2,Married,0,Research & Development,Manager,4,3,3,17861,Non-Travel,0,4,3,13,3,2,21,20,8,2,10,3,No
E0956,55,2,Female,2,Married,4,Research & Development,Manager,5,1,-3,19187,Travel_Rarely,1,4,4,14,3,3,23,19,9,9,11,5,No
E0957,56,4,Male,8,Single,6,Human Resources,Manager,5,3,2,19717,Travel_Rarely,0,1,4,14,3,3,36,7,3,7,7,4,No
E0958,40,2,Male,16,Divorced,9,Research & Development,Research Scientist,1,3,3,3544,Non-Travel,1,2,3,16,3,3,6,4,2,0,0,0,No
E0959,34,3,Male,9,Divorced,0,Research & Development,Healthcare Representative,3,3,4,8500,Travel_Rarely,1,4,4,11,3,2,10,9,7,1,6,0,No
E0960,40,3,Male,2,Single,1,Research & Development,Research Scientist,2,3,4,4661,Travel_Rarely,0,3,3,13,3,3,9,9,8,8,8,4,No
E0961,41,3,Female,1,Divorced,0,Sales,Sales Executive,2,3,1,4103,Travel_Frequently,1,4,3,17,3,3,10,9,3,1,7,2,No
E0962,35,4,Male,4,Single,1,Research & Development,Research Scientist,2,3,3,4249,Travel_Frequently,0,2,3,11,3,3,9,9,6,1,1,3,No
E0963,51,3,Male,5,Divorced,1,Human Resources,Manager,4,3,2,14026,Travel_Rarely,1,2,3,11,3,3,33,33,9,0,10,2,No
E0964,38,2,Female,2,Divorced,3,Sales,Sales Executive,2,3,1,6893,Travel_Rarely,1,4,2,15,3,3,11,7,7,1,7,3,No
E0965,34,2,Female,15,Single,1,Sales,Sales Executive,2,3,1,6125,Travel_Rarely,0,4,3,12,3,4,10,10,8,9,6,6,No
E0966,25,1,Male,19,Married,3,Research & Development,Laboratory Technician,1,3,4,3669,Travel_Rarely,3,3,4,11,3,2,7,3,2,1,2,6,No
E0967,58,4,Female,7,Married,7,Research & Development,Manufacturing Director,3,2,1,10008,Travel_Rarely,0,4,3,14,3,2,31,10,9,5,9,0,Yes
E0968,40,4,Male,1,Married,3,Research & Development,Laboratory Technician,1,3,2,2387,Travel_Rarely,1,3,2,22,4,3,7,4,2,0,3,3,No
E0969,36,3,Female,7,Married,2,Sales,Sales Executive,2,4,1,4639,Travel_Frequently,1,4,1,16,3,2,17,15,7,6,13,2,No
E0970,48,3,Male,,Single,1,Research & Development,Manufacturing Director,3,3,4,7898,Travel_Rarely,0,3,4,11,3,3,11,10,9,0,8,2,No
E0971,27,3,Female,11,Married,8,Sales,Sales Representative,1,4,4,2534,Travel_Rarely,1,2,3,14,3,3,5,1,0,0,0,4,No
E0972,51,2,Female,11,Single,3,Research & Development,Manufacturing Director,4,2,2,13142,Travel_Rarely,0,2,4,16,3,2,29,5,2,0,3,1,No
E0973,18,3,Female,1,Single,1,Research & Development,Laboratory Technician,1,3,4,1611,Non-Travel,0,3,4,15,3,,0,0,0,0,0,5,No
E0974,35,3,Female,1,Married,0,Research & Development,Laboratory Technician,2,2,4,5363,Travel_Rarely,1,2,4,12,3,3,10,9,7,0,0,0,No
E0975,27,1,Male,2,Single,3,Sales,Sales Executive,2,1,4,5071,Travel_Frequently,0,2,4,20,4,3,8,6,2,0,0,3,No
E0976,55,4,Male,13,Single,6,Sales,Sales Executive,4,4,3,13695,Travel_Rarely,0,3,1,17,3,2,24,19,7,3,8,2,Yes
E0977,56,3,Male,23,Married,4,Research & Development,Manufacturing Director,4,3,2,13402,Travel_Rarely,1,1,4,12,3,3,33,19,16,15,9,0,No
E0978,34,1,Female,26,Divorced,1,Research & Development,Research Scientist,1,2,3,2029,Non-Travel,3,3,1,20,4,3,5,5,4,0,0,2,No
E0979,40,1,Female,2,Divorced,5,Research & Development,Healthcare Representative,2,4,,6377,Travel_Rarely,3,2,2,20,4,3,15,12,11,11,8,0,No
E0980,34,3,Male,29,Married,4,Research & Development,Laboratory Technician,2,3,3,5429,Travel_Rarely,2,1,2,13,3,3,10,8,7,7,7,1,No
E0981,31,3,Female,2,Single,7,Sales,Sales Representative,1,2,4,2785,Travel_Frequently,0,3,3,14,3,4,3,1,0,0,0,3,Yes
E0982,35,4,Female,18,Married,0,Sales,Sales Executive,2,3,3,4614,Travel_Frequently,1,3,4,18,3,2,5,4,2,3,2,0,Yes
E0983,38,3,Male,7,Divorced,1,Research & Development,Research Scientist,1,4,3,2610,Travel_Frequently,3,4,4,11,3,3,4,4,2,0,3,2,No
E0984,34,4,Female,2,Single,1,Research & Development,Healthcare Representative,2,3,4,6687,Travel_Rarely,0,4,3,11,3,4,14,14,11,4,11,2,No
E0985,28,3,Male,26,Married,1,Sales,Sales Executive,2,2,1,4724,Travel_Rarely,1,3,3,11,3,3,5,5,3,0,4,0,No
E0986,31,4,Male,22,Married,1,Research & Development,Manufacturing Director,2,3,3,6179,Travel_Rarely,2,4,4,15,3,2,10,10,2,6,7,3,Yes
E0987,39,4,Male,21,Married,3,Sales,Sales Executive,2,2,4,6120,Travel_Rarely,2,4,1,12,3,4,8,5,4,1,4,2,No
E0988,51,3,Male,2,Married,2,Sales,Sales Executive,3,3,2,10596,Travel_Frequently,0,2,2,11,3,3,14,4,2,3,2,5,No
E0989,41,3,Female,22,Divorced,3,Research & Development,Research Scientist,2,3,4,5467,Travel_Frequently,2,1,4,14,3,2,12,6,2,3,3,4,No
E0990,37,1,Male,4,Married,7,Research & Development,Research Scientist,1,3,3,2996,Travel_Rarely,0,4,3,15,3,3,8,6,4,1,3,2,No
E0991,33,1,Male,5,Married,6,Sales,Sales Executive,2,3,4,9998,Travel_Frequently,0,1,2,13,3,4,8,5,4,1,2,2,No
E0992,32,1,Male,2,Married,0,Sales,Sales Executive,2,3,2,4078,Travel_Rarely,3,1,3,13,3,2,4,3,2,1,2,3,No
E0993,39,2,Male,25,Married,3,Research & Development,Healthcare Representative,3,3,3,10920,Non-Travel,1,2,3,21,4,3,13,6,4,0,5,2,No
E0994,25,1,Male,18,Married,2,Sales,Sales Executive,2,4,3,6232,Travel_Rarely,0,2,1,11,3,2,6,3,2,1,2,3,No
E0995,52,2,Female,28,Married,2,Research & Development,Manufacturing Director,4,4,3,13247,Travel_Frequently,1,2,4,11,3,2,24,5,3,0,2,3,No
E0996,43,3,Female,6,Single,1,Research & Development,Research Scientist,2,2,3,4081,Travel_Rarely,0,1,1,14,3,1,20,20,7,1,8,3,No
E0997,27,3,Female,10,Married,1,Sales,Sales Executive,2,2,4,5769,Travel_Rarely,0,4,4,11,3,,6,6,2,4,4,3,No
E0998,27,4,Female,17,Single,1,Research & Development,Research Scientist,1,3,,2394,Travel_Rarely,0,4,4,13,3,3,8,8,2,7,7,2,Yes
E0999,26,1,Male,2,Single,0,Research & Development,Research Scientist,1,2,4,3904,Travel_Rarely,0,4,1,12,3,3,5,4,3,1,1,2,No
E1000,42,3,Female,10,Married,0,Human Resources,Manager,4,3,1,16799,Travel_Rarely,1,3,3,14,3,3,21,20,7,0,9,5,No
E1001,52,4,Female,8,Married,9,Research & Development,Laboratory Technician,1,3,1,2950,Travel_Rarely,0,3,3,13,3,1,12,5,4,0,4,2,No
E1002,37,3,Female,11,Single,4,Research & Development,Laboratory Technician,1,3,3,3629,Travel_Rarely,0,1,1,18,3,3,8,3,2,0,2,6,No
E1003,35,2,Male,18,Single,2,Research & Development,Manufacturing Director,3,3,4,9362,Travel_Frequently,0,3,3,11,3,3,10,2,2,2,2,2,No
E1004,25,3,Male,1,Married,4,Research & Development,Laboratory Technician,1,3,4,3229,Travel_Rarely,1,2,1,11,3,2,7,3,2,0,2,2,No
E1005,26,3,Male,7,Single,0,Research & Development,Laboratory Technician,1,4,1,3578,Travel_Rarely,0,4,3,12,3,3,8,7,7,0,7,2,No
E1006,29,3,Male,17,Single,1,Human Resources,Human Resources,3,2,1,7988,Travel_Rarely,0,1,2,13,3,2,10,10,9,0,9,3,No
E1007,49,2,Male,28,Single,3,Research & Development,Laboratory Technician,2,2,1,4284,Travel_Frequently,0,1,1,20,4,3,20,4,3,1,3,2,Yes
E1008,29,1,Female,14,Single,0,Research & Development,Healthcare Representative,3,3,4,7553,Travel_Frequently,0,1,3,12,3,3,9,8,7,7,7,1,Yes
E1009,54,3,Female,1,Single,6,Research & Development,Research Director,4,3,4,17328,Travel_Rarely,0,4,4,19,3,2,29,20,7,12,7,3,No
E1010,58,3,Female,1,Married,3,Research & Development,Research Director,5,3,1,19701,Travel_Rarely,1,3,4,21,4,3,32,9,8,1,5,3,No
E1011,55,4,Male,1,Divorced,2,Research & Development,Research Director,4,4,4,14732,Travel_Rarely,2,4,2,13,3,4,31,7,7,0,0,4,No
E1012,36,4,Female,3,Single,3,Sales,Sales Executive,2,3,2,9278,Travel_Rarely,0,4,1,16,3,3,15,5,4,0,1,3,No
E1013,31,4,Female,1,Single,1,Sales,Sales Representative,1,1,3,1359,Travel_Frequently,0,2,2,12,3,3,1,1,0,0,0,3,Yes
E1014,30,4,Female,7,Divorced,7,Sales,Sales Executive,2,3,1,4779,Travel_Rarely,2,2,4,14,3,3,8,3,2,0,2,3,No
E1015,31,5,Female,8,Single,3,Research & Development,Research Director,4,3,2,16422,Travel_Rarely,0,3,1,11,3,4,9,3,2,1,0,3,No
E1016,34,4,Male,1,Divorced,5,Research & Development,Research Scientist,1,3,,2996,Travel_Frequently,2,3,4,14,3,3,10,4,3,1,3,2,No
E1017,31,3,Female,8,Single,1,Research & Development,Research Scientist,1,2,2,1261,Travel_Rarely,0,3,1,12,3,4,1,1,0,0,0,3,Yes
E1018,27,1,Male,11,Married,0,Research & Development,Laboratory Technician,1,3,1,2099,Travel_Rarely,0,2,2,14,3,4,6,5,0,1,4,3,No
E1019,36,4,Male,4,Single,1,Research & Development,Laboratory Technician,2,2,4,5810,Travel_Rarely,0,3,1,16,3,2,10,10,4,1,8,2,No
E1020,36,4,Female,16,Married,4,Sales,Sales Executive,2,2,1,5647,Travel_Rarely,2,1,3,13,3,2,11,3,2,0,2,3,No
E1021,47,3,Male,1,Married,7,Research & Development,Research Scientist,1,3,4,3420,Travel_Rarely,1,3,1,12,3,2,17,6,5,1,2,2,No
E1022,25,2,Male,9,Married,3,Sales,Sales Representative,1,2,1,4400,Travel_Rarely,0,1,1,12,3,3,6,3,2,2,2,2,Yes
E1023,37,2,Male,5,Single,0,Research & Development,Laboratory Technician,1,4,3,3500,Non-Travel,0,1,3,14,3,,7,6,5,1,3,2,No
E1024,56,2,Female,1,Married,2,Research & Development,Research Scientist,1,3,1,2066,Travel_Rarely,1,4,1,22,4,4,5,3,2,1,0,3,No
E1025,47,4,Female,2,Married,3,Research & Development,Research Director,4,3,3,17169,Travel_Rarely,2,2,1,19,3,4,26,20,17,5,6,2,No
E1026,24,1,Female,4,Married,1,Sales,Sales Executive,2,3,3,4162,Travel_Rarely,2,3,4,12,3,3,5,5,4,0,3,3,No
E1027,32,5,Male,7,Married,4,Sales,Sales Executive,2,3,4,9204,Travel_Rarely,1,3,4,12,3,2,7,4,3,0,3,3,No
E1028,34,3,Female,1,Married,5,Research & Development,Laboratory Technician,1,2,2,3294,Travel_Rarely,1,1,4,17,3,2,7,5,4,0,2,2,No
E1029,41,5,Male,5,Married,2,Research & Development,Research Scientist,1,4,3,2127,Travel_Rarely,0,1,2,12,3,2,7,4,2,0,3,5,No
E1030,40,4,Male,9,Divorced,3,Research & Development,Laboratory Technician,2,3,3,3975,Non-Travel,2,3,3,11,3,4,11,8,7,0,7,2,No
E1031,31,2,Male,8,Divorced,1,Sales,Sales Executive,3,3,,10793,Travel_Rarely,1,1,1,18,3,3,13,13,7,9,9,5,No
E1032,46,3,Male,9,Divorced,4,Sales,Sales Executive,3,3,4,10096,Travel_Rarely,1,1,1,11,3,4,28,7,7,4,3,1,Yes
E1033,39,3,Female,2,Single,2,Research & Development,Laboratory Technician,1,2,1,3646,Non-Travel,0,2,1,23,4,4,11,1,0,0,0,2,Yes
E1034,31,5,Female,1,Single,1,Research & Development,Manufacturing Director,3,4,2,7446,Travel_Frequently,0,1,3,11,3,3,10,10,8,4,7,2,Yes
E1035,45,3,Male,20,Divorced,2,Research & Development,Healthcare Representative,3,1,1,10851,Travel_Rarely,1,2,2,18,3,3,24,7,7,0,7,2,No
E1036,31,2,Female,8,Single,9,Human Resources,Human Resources,1,4,2,2109,Travel_Rarely,0,4,,18,3,3,8,3,2,0,2,3,No
E1037,31,3,Male,2,Married,6,Research & Development,Laboratory Technician,1,3,4,3722,Travel_Frequently,1,3,2,13,3,1,7,2,2,2,2,2,Yes
E1038,45,3,Male,29,Married,4,Research & Development,Manufacturing Director,3,3,4,9380,Travel_Rarely,2,4,2,18,3,4,10,3,1,1,2,4,No
E1039,48,3,Male,7,Divorced,4,Sales,Sales Executive,2,3,1,5486,Travel_Rarely,3,1,3,11,3,3,15,2,2,2,2,3,No
E1040,34,4,Female,9,Married,1,Human Resources,Human Resources,1,3,3,2742,Travel_Rarely,0,4,1,15,3,3,2,2,2,2,2,0,Yes
E1041,40,1,Male,8,Divorced,2,Research & Development,Research Director,3,2,2,13757,Non-Travel,1,3,4,11,3,3,16,9,8,4,8,5,No
E1042,28,3,Male,5,Single,0,Sales,Sales Executive,2,3,1,8463,Travel_Rarely,0,4,4,18,3,3,6,5,4,1,3,4,No
E1043,44,3,Male,5,Single,3,Research & Development,Laboratory Technician,1,2,3,3162,Non-Travel,0,4,3,14,3,3,7,5,2,0,3,5,No
E1044,53,3,Male,2,Single,4,Research & Development,Research Director,4,4,2,16598,Travel_Rarely,0,2,4,12,3,2,35,9,8,8,8,2,No
E1045,49,4,Male,5,Married,2,Research & Development,Healthcare Representative,2,3,3,6651,Travel_Rarely,1,2,1,14,3,2,20,3,2,1,2,0,No
E1046,40,3,Male,2,Divorced,2,Research & Development,Research Scientist,1,3,,2345,Travel_Rarely,1,3,3,14,3,4,8,3,1,1,2,3,No
E1047,44,3,Male,20,Single,1,Research & Development,Research Scientist,1,3,2,3420,Travel_Rarely,0,3,,13,3,2,6,5,2,1,3,3,No
E1048,33,3,Male,7,Married,0,Sales,Sales Executive,2,3,1,4373,Travel_Frequently,2,1,4,14,3,3,5,4,3,0,3,2,No
E1049,34,3,Male,3,Single,3,Sales,Sales Executive,2,1,1,4759,Travel_Rarely,0,4,4,18,3,3,15,13,9,3,12,2,No
E1050,30,1,Male,16,Married,8,Sales,Sales Executive,2,3,,5301,Travel_Rarely,2,3,4,15,3,2,4,2,1,2,2,2,No
E1051,42,2,Female,9,Single,1,Research & Development,Laboratory Technician,1,3,4,3673,Travel_Frequently,0,3,1,13,3,3,12,12,9,5,8,3,No
E1052,44,5,Female,1,Married,7,Sales,Sales Executive,2,3,3,4768,Travel_Frequently,1,3,1,12,3,2,11,1,0,0,0,4,No
E1053,30,3,Male,7,Divorced,1,Research & Development,Research Scientist,1,3,3,1274,Non-Travel,2,2,3,13,3,2,1,1,0,0,0,2,No
E1054,57,2,Male,1,Married,0,Research & Development,Research Scientist,2,4,3,4900,Travel_Rarely,1,1,2,24,4,2,13,12,9,2,8,2,No
E1055,49,4,Male,7,Divorced,3,Research & Development,Healthcare Representative,3,3,2,10466,Travel_Rarely,2,2,3,14,3,3,29,8,7,0,7,3,No
E1056,34,3,Male,15,Divorced,7,Research & Development,Research Director,4,3,1,17007,Travel_Frequently,2,4,2,14,3,2,16,14,8,6,9,3,No
E1057,28,3,Male,1,Married,3,Sales,Sales Representative,1,3,3,2909,Travel_Frequently,1,4,1,15,3,4,5,3,2,1,2,3,Yes
E1058,29,3,Female,13,Single,5,Sales,Sales Executive,2,3,2,5765,Travel_Frequently,0,1,1,11,3,1,7,5,3,0,0,4,Yes
E1059,34,4,Female,24,Single,0,Sales,Sales Executive,2,2,2,4599,Travel_Rarely,0,3,1,23,4,4,16,15,9,10,10,2,Yes
E1060,35,1,Male,7,Married,1,Sales,Sales Representative,1,3,3,2404,Travel_Rarely,1,1,4,13,3,3,1,1,0,0,0,3,No
E1061,24,3,Male,9,Single,2,Research & Development,Laboratory Technician,1,3,1,3172,Travel_Frequently,0,3,2,11,3,2,4,0,0,0,0,2,Yes
E1062,24,2,Female,13,Married,1,Sales,Sales Representative,1,3,2,2033,Non-Travel,1,3,4,13,3,3,1,1,0,0,0,2,No
E1063,44,1,Male,2,Single,5,Research & Development,Manufacturing Director,3,3,3,10209,Travel_Frequently,0,2,,18,3,2,16,2,2,2,2,2,No
E1064,29,3,Male,19,Divorced,1,Sales,Sales Executive,2,2,3,8620,Travel_Rarely,2,3,3,14,3,3,10,10,7,0,4,3,No
E1065,30,3,Male,1,Divorced,0,Human Resources,Human Resources,1,3,3,2064,Travel_Rarely,1,1,3,21,4,4,6,5,3,1,3,3,No
E1066,55,4,Male,4,Married,0,Research & Development,Healthcare Representative,2,3,3,4035,Travel_Rarely,0,2,4,16,3,3,4,3,2,1,2,2,No
E1067,33,4,Female,4,Married,8,Research & Development,Laboratory Technician,1,2,2,3838,Travel_Rarely,0,4,1,11,3,3,8,5,4,0,2,5,No
E1068,47,3,Female,14,Married,3,Sales,Sales Executive,2,3,3,4591,Travel_Rarely,1,3,3,17,3,2,11,5,4,1,2,4,No
E1069,28,2,Male,2,Single,7,Research & Development,Laboratory Technician,1,2,1,2561,Travel_Frequently,0,3,3,11,3,2,8,0,0,0,0,2,Yes
E1070,28,3,Male,,Divorced,1,Research & Development,Research Scientist,1,2,3,1563,Travel_Rarely,1,4,1,14,3,1,1,1,0,0,0,2,No
E1071,28,3,Male,7,Single,0,Sales,Sales Executive,2,3,1,4898,Travel_Frequently,0,4,3,14,3,3,5,4,2,1,3,5,No
E1072,49,2,Female,3,Married,4,Research & Development,Laboratory Technician,2,2,1,4789,Travel_Rarely,1,1,3,25,4,3,10,3,2,1,2,3,No
E1073,29,1,Female,2,Married,0,Research & Development,Laboratory Technician,1,3,2,3180,Travel_Frequently,3,3,4,13,3,3,4,3,2,0,2,3,No
E1074,28,1,Male,29,Married,1,Research & Development,Manufacturing Director,2,1,2,6549,Travel_Rarely,2,2,3,14,3,2,8,8,6,1,7,2,No
E1075,33,5,Male,8,Single,2,Research & Development,Healthcare Representative,2,3,3,6388,Travel_Rarely,0,1,4,17,3,3,14,0,0,0,0,6,No
E1076,32,3,Male,10,Single,2,Research & Development,Manager,3,3,4,11244,Travel_Rarely,0,2,3,25,4,4,10,5,2,0,0,5,No
E1077,54,4,Female,11,Divorced,3,Research & Development,Manager,4,3,4,16032,Travel_Frequently,1,1,2,20,4,3,26,14,9,1,12,2,No
E1078,29,4,Male,1,Single,6,Research & Development,Research Scientist,1,2,1,2362,Travel_Rarely,0,3,1,13,3,1,11,9,7,0,7,2,Yes
E1079,44,3,Male,28,Married,3,Research & Development,Research Director,4,3,1,16328,Travel_Rarely,1,3,4,13,3,4,24,20,6,14,17,1,No
E1080,39,3,Female,6,Single,4,Research & Development,Manufacturing Director,3,3,2,8376,Travel_Rarely,0,4,2,18,3,3,9,2,0,2,2,3,No
E1081,46,3,Female,3,Married,8,Sales,Manager,4,3,2,16606,Travel_Rarely,1,4,3,12,3,4,23,13,12,5,1,2,No
E1082,35,3,Female,16,Single,1,Research & Development,Healthcare Representative,3,2,2,8606,Travel_Rarely,0,4,4,19,3,1,11,11,8,3,3,3,No
E1083,23,1,Male,20,Single,0,Research & Development,Laboratory Technician,2,3,3,2272,Travel_Rarely,0,2,1,14,3,3,5,4,3,1,2,2,No
E1084,40,4,Male,9,Single,3,Research & Development,Laboratory Technician,1,3,1,2018,Travel_Rarely,0,2,4,14,3,1,15,5,4,1,0,3,Yes
E1085,34,3,Male,1,Married,1,Sales,Sales Executive,3,2,3,7083,Travel_Rarely,0,4,4,14,3,3,10,10,9,8,6,3,No
E1086,31,3,Female,3,Single,1,Research & Development,Research Scientist,1,3,3,4084,Travel_Frequently,0,1,4,12,3,1,7,7,2,7,7,2,Yes
E1087,50,5,Male,22,Single,1,Research & Development,Research Director,4,1,4,14411,Travel_Frequently,0,4,3,13,3,3,32,32,6,13,9,2,No
E1088,34,2,Male,7,Married,0,Sales,Sales Representative,1,3,3,2308,Travel_Rarely,1,2,2,25,4,3,12,11,10,5,7,4,No
E1089,42,3,Male,2,Married,4,Research & Development,Laboratory Technician,1,2,2,4841,Travel_Rarely,1,2,3,14,3,3,4,1,0,0,0,3,No
E1090,37,3,Male,13,Married,1,Research & Development,Research Scientist,2,3,4,4285,Travel_Rarely,0,1,1,17,3,3,10,10,8,3,7,2,No
E1091,29,1,Female,8,Married,3,Research & Development,Healthcare Representative,2,1,1,9715,Travel_Rarely,1,3,3,13,3,3,9,7,7,0,7,3,No
E1092,33,3,Male,25,Single,1,Research & Development,Manufacturing Director,2,2,2,4320,Travel_Rarely,0,4,4,13,3,3,5,5,3,0,2,2,No
